UGC 1117  0.33 0.00  76.1  0.1  51   3 24 r
UGC 1117  0.33 0.00  76.5  0.1  51   3 24 r
UGC 1117  0.34 0.00  76.9  0.1  49   2 24 r
UGC 1117  0.34 0.00  77.1  0.4  47   1 24 a
UGC 1117  0.34 0.00  77.4  0.2  49   3 24 r
UGC 1117  0.34 0.00  78.0  0.1  48   3 24 r
UGC 1117  0.34 0.00  78.4  0.3  45   1 24 a
UGC 1117  0.34 0.00  78.4  0.2  48   3 24 r
UGC 1117  0.34 0.00  78.9  0.1  50   3 24 r
UGC 1117  0.35 0.00  79.3  0.1  55   3 24 r
UGC 1117  0.35 0.00  79.5  0.4  49   1 24 a
UGC 1117  0.35 0.00  79.7  0.1  52   3 24 r
UGC 1117  0.35 0.00  80.3  0.2  49   3 24 r
UGC 1117  0.35 0.00  80.6  0.3  48   2 24 a
UGC 1117  0.35 0.00  80.7  0.1  54   3 24 r
UGC 1117  0.35 0.00  81.2  0.2  51   3 24 r
UGC 1117  0.36 0.00  81.6  0.4  49   1 24 a
UGC 1117  0.36 0.00  81.8  0.2  57   3 24 r
UGC 1117  0.36 0.00  82.3  0.2  52   3 24 r
UGC 1117  0.36 0.00  82.7  0.3  48   1 24 a
UGC 1117  0.36 0.00  82.8  0.1  52   3 24 r
UGC 1117  0.36 0.00  83.4  0.2  51   3 24 r
UGC 1117  0.37 0.00  83.8  0.4  45   1 24 a
UGC 1117  0.37 0.00  84.0  0.1  52   2 24 r
UGC 1117  0.37 0.00  84.5  0.2  52   3 24 r
UGC 1117  0.37 0.00  85.0  0.3  52   2 24 a
UGC 1117  0.37 0.00  85.1  0.1  55   3 24 r
UGC 1117  0.37 0.00  85.6  0.1  53   3 24 r
UGC 1117  0.38 0.00  86.2  0.2  59   3 24 r
UGC 1117  0.38 0.00  86.2  0.4  51   1 24 a
UGC 1117  0.38 0.00  86.9  0.2  52   3 24 r
UGC 1117  0.38 0.00  87.4  0.4  50   2 24 a
UGC 1117  0.38 0.00  87.7  0.3  57   3 24 r
UGC 1117  0.39 0.00  88.5  0.2  59   3 24 r
UGC 1117  0.39 0.00  88.6  0.4  53   2 24 a
UGC 1117  0.39 0.00  89.2  0.2  59   4 24 r
UGC 1117  0.39 0.00  89.9  0.3  63   3 24 r
UGC 1117  0.39 0.00  90.0  0.3  51   2 24 a
UGC 1117  0.40 0.00  90.9  0.3  53   3 24 r
UGC 1117  0.40 0.00  91.4  0.4  53   1 24 a
UGC 1117  0.40 0.00  91.9  0.3  58   2 24 r
UGC 1117  0.40 0.00  92.8  0.2  62   3 24 r
UGC 1117  0.41 0.00  93.1  0.4  57   2 24 a
UGC 1117  0.41 0.00  93.8  0.4  61   2 24 r
UGC 1117  0.41 0.00  95.1  0.7  51   2 24 a
UGC 1117  0.42 0.00  95.2  0.4  57   3 24 r
UGC 1117  0.42 0.00  96.2  0.4  57   3 24 r
UGC 1117  0.42 0.00  97.2  0.6  55   2 24 a
UGC 1117  0.42 0.00  97.3  0.3  61   3 24 r
UGC 1117  0.43 0.00  98.5  0.3  48   2 24 r
UGC 1117  0.43 0.00  99.2  0.6  58   2 24 a
UGC 1117  0.43 0.00  99.6  0.3  48   3 24 r
UGC 1117  0.44 0.00 100.4  0.3  50   2 24 r
UGC 1117  0.44 0.00 101.5  0.5  47   3 24 r
UGC 1117  0.44 0.00 101.8  0.8  54   2 24 a
