Name,Type,Rad,g_obs,g_bar,locked,Vobs
UGC 09248,Sb,9.18,9.26481608629389e-11,4.7640414574004004e-11,0.06531695730049764,162.0
UGC 09358,SABb,0.52,2.880865820280111e-09,6.99385665610615e-10,0.7949964779958805,215.0
UGC 09358,SABb,0.9611111111111111,1.4155091182982777e-09,4.6220503503942385e-10,0.5881107468798691,204.88888888888889
UGC 09358,SABb,1.37375,1.1613376079169304e-09,3.7707983265299505e-10,0.43448588193015386,221.875
UGC 09358,SABb,1.8137037037037036,8.689069024966178e-10,3.3023655077714195e-10,0.319715294265632,220.5185185185185
UGC 09358,SABb,2.3716666666666666,6.653792827000497e-10,2.9413119287553895e-10,0.22688138979267736,220.66666666666666
UGC 09358,SABb,2.983333333333333,5.16250709334818e-10,2.6553752582445126e-10,0.1658731060563013,218.0
UGC 09358,SABb,3.51,4.071748338019843e-10,2.4463616461029104e-10,0.13274769078625462,210.0
UGC 09358,SABb,3.988,3.342182850842065e-10,2.2725304027289907e-10,0.11194920221683438,202.8
UGC 09358,SABb,4.489999999999999,3.1226965518601566e-10,2.1017164718736885e-10,0.09620687609722851,208.0
UGC 09358,SABb,5.0440000000000005,2.8496472982946203e-10,1.9253574561145864e-10,0.08364292882245483,210.6
UGC 09358,SABb,5.597500000000001,2.4688543216669753e-10,1.761304893205244e-10,0.07447963486215119,206.5
UGC 09358,SABb,6.123333333333333,2.245928850193703e-10,1.6165312527527407e-10,0.06794024305820519,206.0
UGC 09358,SABb,6.64,2.1523850401279595e-10,1.4846445277754105e-10,0.06298831451652662,210.0
UGC 09358,SABb,7.166666666666667,2.0451779303761115e-10,1.3605210349758082e-10,0.05905244601331103,212.66666666666666
UGC 09358,SABb,7.69,2.0676192938041844e-10,1.2471268870038254e-10,0.055982501599279644,221.5
UGC 09358,SABb,8.19,1.9766082693668776e-10,1.1476163000878106e-10,0.05365446514568509,223.5
UGC 09358,SABb,8.85,1.9540251261473535e-10,1.0286633718971403e-10,0.05127959970126995,231.0
UGC 09358,SABb,9.52,1.9936239317964264e-10,9.212391255599786e-11,0.04949288518398265,242.0
UGC 09358,SABb,10.679999999999998,1.8065827319883874e-10,7.633510245295185e-11,0.047468038741935045,244.0
UGC 09363,SAd,0.4954545454545455,5.535542939768189e-11,1.5292809729971614e-10,0.8599007107574289,29.09090909090909
UGC 09363,SAd,0.9771084337349397,9.342053147513955e-11,1.1342011534607411e-10,0.7369406910678189,53.0722891566265
UGC 09363,SAd,1.4218064516129034,9.647421465251205e-11,9.505329288055255e-11,0.6431543090355438,65.05806451612904
UGC 09363,SAd,2.0355555555555553,9.57618045205272e-11,7.956614825265714e-11,0.5425894627777607,77.55555555555556
UGC 09363,SAd,2.642222222222222,1.0812061639779053e-10,6.918030836580086e-11,0.46899471808870025,93.88888888888889
UGC 09363,SAd,3.22625,1.0297730006801859e-10,6.147763307909673e-11,0.41578076462129177,101.25
UGC 09363,SAd,3.78125,1.0583702185177521e-10,5.5405152329845596e-11,0.37688234331073084,111.125
UGC 09363,SAd,4.385,9.312205609054638e-11,4.973713620672429e-11,0.34406488407613484,112.25
UGC 09363,SAd,4.986666666666666,8.669680330750706e-11,4.4813215848046023e-11,0.3186897184712535,115.5
UGC 09363,SAd,5.473333333333334,9.153194920038673e-11,4.125540638085426e-11,0.3022502955830406,124.33333333333333
UGC 09363,SAd,6.09,8.314807290241083e-11,3.7205838539663063e-11,0.2854873423318566,125.0
UGC 09363,SAd,6.815,6.621366225417951e-11,3.300713168836326e-11,0.2702889271062913,118.0
UGC 09363,SAd,7.403999999999998,7.104309948668563e-11,2.998403877244825e-11,0.26072222406094364,127.4
UGC 09363,SAd,7.8599999999999985,7.385085004408157e-11,2.785550274441132e-11,0.2546869636642773,133.83333333333334
UGC 09363,SAd,8.385454545454547,7.880460782855402e-11,2.5610189046728882e-11,0.24896493687725657,142.79545454545453
UGC 09363,SAd,9.105,5.517066357079628e-11,2.2859814164799428e-11,0.24289937110951185,124.5
UGC 09363,SAd,9.62,6.697498238403683e-11,2.1097905189736853e-11,0.23959628221853926,141.0
UGC 09363,SAd,10.205,7.385435899082853e-11,1.9283622946299652e-11,0.23671247426634331,152.5
UGC 09363,SAd,10.885000000000002,8.962310368918384e-11,1.7399153931545656e-11,0.23432992568357014,173.5
UGC 09363,SAd,11.71,6.14419649914213e-11,1.5398032651484123e-11,0.2325775081658415,149.0
UGC 09366,SAbc,0.68,9.655033448776171e-10,1.4741767285151557e-09,0.9470252355079791,142.33333333333334
UGC 09366,SAbc,1.2850000000000001,7.235106754501569e-10,7.863951179277939e-10,0.8629857889860022,169.375
UGC 09366,SAbc,2.0523076923076924,4.742885722590591e-10,4.721141518518256e-10,0.7299699182748111,173.30769230769232
UGC 09366,SAbc,2.848648648648649,4.947565560479347e-10,3.360293597317804e-10,0.5939550298303273,208.54054054054055
UGC 09366,SAbc,3.6884615384615387,3.827340617233202e-10,2.638658170030162e-10,0.47498190047728056,208.71153846153845
UGC 09366,SAbc,4.4399999999999995,3.1806761543959003e-10,2.249569189159999e-10,0.3931487680448444,208.75
UGC 09366,SAbc,5.257777777777778,3.092738957405841e-10,1.9563710798214876e-10,0.3264220564864159,224.0
UGC 09366,SAbc,6.0687500000000005,2.8804587010724553e-10,1.737575258409508e-10,0.2776283532440407,232.25
UGC 09366,SAbc,6.85125,2.440110649408955e-10,1.56648226186231e-10,0.24242396585311998,227.125
UGC 09366,SAbc,7.667999999999999,2.1624822517813997e-10,1.4152425339236996e-10,0.21461819012700015,226.2
UGC 09366,SAbc,8.423333333333334,2.0117369350947896e-10,1.29322732288546e-10,0.19482523761443898,228.66666666666666
UGC 09366,SAbc,9.24375,1.996333737274442e-10,1.1756505987051995e-10,0.178064967663977,238.625
UGC 09366,SAbc,10.007142857142856,1.8787042408600784e-10,1.0776818163263449e-10,0.1658000020080737,240.85714285714286
UGC 09366,SAbc,10.852857142857143,1.6712058732766136e-10,9.800293541270354e-11,0.15504564942322382,236.57142857142858
UGC 09366,SAbc,11.709999999999999,1.5283692251030324e-10,8.91184162987898e-11,0.14647328396694803,235.0
UGC 09366,SAbc,12.48,1.537581270784279e-10,8.190447939957337e-11,0.14032362275020938,243.33333333333334
UGC 09366,SAbc,13.540000000000001,1.3330756521779419e-10,7.302438997996439e-11,0.13371621445785448,236.0
UGC 09366,SAbc,14.68,1.2928678358788815e-10,6.467000911632396e-11,0.12845356216247283,242.0
UGC 09366,SAbc,15.805806451612904,8.2863695336008e-11,5.747828848615051e-11,0.12467228735805232,201.03225806451613
UGC 09465,SABdm,0.35,1.8148364020888442e-11,2.1058986248616223e-12,0.0,14.0
UGC 09465,SABdm,0.533,2.6559189520116186e-11,2.581457338691466e-12,0.0,20.9
UGC 09465,SABdm,1.005,4.296047968519657e-11,3.183565205981053e-12,0.0,36.5
UGC 09465,SABdm,1.23,4.215647856187792e-11,3.2894893705934768e-12,0.0,40.0
UGC 09465,SABdm,1.9000000000000001,6.877701205190547e-11,3.2636730926596717e-12,0.0,63.5
UGC 09465,SABdm,2.56,6.562578061124839e-11,2.997911352433279e-12,0.0,72.0
UGC 09465,SABdm,3.1,5.5710041398222646e-11,2.719054883446205e-12,0.0,73.0
UGC 09465,SABdm,3.36,6.172912932274981e-11,2.579691386862755e-12,0.0,80.0
UGC 09465,SABdm,3.8800000000000003,5.345615322794828e-11,2.3049440924467965e-12,0.0,80.0
UGC 09465,SABdm,4.39,5.333628785019485e-11,2.050445774982756e-12,0.0,85.0
UGC 09465,SABdm,4.86,4.593771301436673e-11,1.8343639877305307e-12,0.0,83.0
UGC 09465,SABdm,5.41,4.328027794128565e-11,1.6064437372330336e-12,0.0,85.0
UGC 09465,SABdm,6.01,5.2850046282602693e-11,1.3885203141799029e-12,0.0,99.0
UGC 09465,SABdm,6.57,3.8198774455794765e-11,1.2123618228801624e-12,0.0,88.0
UGC 09465,SABdm,8.16,3.660174256313636e-11,8.331259854003728e-13,0.0,96.0
UGC 09576,SABd,0.5567567567567568,3.4440189247571964e-11,9.431826858660661e-11,0.8045669817475762,24.324324324324323
UGC 09576,SABd,1.192,8.032186076843916e-11,7.961838586669858e-11,0.6672197938287111,54.353846153846156
UGC 09576,SABd,1.7870238095238098,6.549365627946275e-11,6.422471206759648e-11,0.5329767770725476,60.095238095238095
UGC 09576,SABd,2.495,4.0733803012815744e-11,5.1483117141386475e-11,0.38791156324477055,56.0
UGC 09576,SABd,3.235,4.3637819427572346e-11,4.352732117236088e-11,0.2794879292434909,66.0
UGC 09576,SABd,4.02,3.893973672347922e-11,3.8028229923955105e-11,0.2076878907127147,69.5
UGC 09576,SABd,4.65,4.839873490806996e-11,3.460789370580062e-11,0.17058644619483185,83.33333333333333
UGC 09576,SABd,5.33,4.8704413326963835e-11,3.143608087926071e-11,0.1429375936492109,89.5
UGC 09576,SABd,6.46,3.797129789753003e-11,2.6904618966114236e-11,0.11369399713211419,87.0
UGC 09576,SABd,7.263333333333334,3.69484533674467e-11,2.4099205316494973e-11,0.10040486219699975,91.0
UGC 09576,SABd,7.76,3.534788132198081e-11,2.2511824276583265e-11,0.0941662519172609,92.0
UGC 09576,SABd,8.595,3.22616844622552e-11,2.0073786022194787e-11,0.08608121033531457,92.5
UGC 09576,SABd,9.25,3.262588858176031e-11,1.8349046410247765e-11,0.08130784537704312,96.5
UGC 09576,SABd,9.933333333333334,3.2843159329188914e-11,1.6711891181403428e-11,0.07741298241116913,100.33333333333333
UGC 09576,SABd,10.79,4.2532600109195236e-11,1.4874400808010178e-11,0.07371350262824511,119.0
UGC 09576,SABd,11.700425531914894,3.6373473837732084e-11,1.315870263031165e-11,0.07086193886388427,114.59574468085107
UGC 09576,SABd,13.21,2.3082885945785033e-11,1.0780455501030128e-11,0.06785575244797262,97.0
UGC 09576,SABd,13.77,2.2603082277286626e-11,1.0026945161244363e-11,0.06714178715662115,98.0
UGC 09576,SABd,14.940000000000001,2.0832961376053332e-11,8.644392525276883e-12,0.0661597328844407,98.0
UGC 09649,SBb,0.21,3.171505488759946e-10,3.820322721287422e-11,0.0,45.333333333333336
UGC 09649,SBb,0.68,2.609780498381962e-10,5.482272622144569e-11,0.0,74.0
UGC 09649,SBb,0.95,1.8179066140472654e-10,5.393414533513731e-11,0.0,73.0
UGC 09649,SBb,1.22,1.8743392349442164e-10,5.048627605625843e-11,0.0,84.0
UGC 09649,SBb,1.56,1.2477519620016166e-10,4.4757360005947535e-11,0.0,77.5
UGC 09649,SBb,1.9333333333333333,9.51299097630232e-11,3.8204453079315105e-11,0.0,75.33333333333333
UGC 09649,SBb,2.16,1.0712951074747743e-10,3.4443055026134085e-11,0.0,84.5
UGC 09649,SBb,2.55,1.018017737383205e-10,2.8614914272107245e-11,0.0,89.5
UGC 09649,SBb,2.89,1.0120426673783874e-10,2.426549133384786e-11,0.0,95.0
UGC 09649,SBb,3.4411764705882355,7.950724891578778e-11,1.8585175268868858e-11,0.0,91.88235294117646
UGC 09649,SBb,3.72,6.746396456305689e-11,1.627738194582184e-11,0.0,88.0
UGC 09649,SBb,3.92,8.102774953021485e-11,1.482287000273606e-11,0.0,99.0
UGC 09736,SABc,1.79,3.1545999072222687e-10,5.5943971421560916e-11,0.5329825861579668,132.0
UGC 09736,SABc,2.356666666666667,1.506496345224218e-10,4.701970110542425e-11,0.3818929298012056,104.66666666666667
UGC 09736,SABc,2.75,2.3762572215402246e-10,4.381509763754258e-11,0.3035032286367241,142.0
UGC 09736,SABc,4.25,1.4312043878489713e-10,3.878437189787179e-11,0.14414786433301918,137.0
UGC 09736,SABc,5.19,1.349325619761142e-10,3.7134935605640976e-11,0.10095831398053941,147.0
UGC 09736,SABc,5.72,1.3788042795090573e-10,3.626406440267514e-11,0.08511214688334703,156.0
UGC 09736,SABc,7.16,1.1299275723699598e-10,3.382915293234239e-11,0.05822949443022185,158.0
UGC 09736,SABc,8.04,1.110732762436927e-10,3.2266753496312525e-11,0.048416436206652896,166.0
UGC 09736,SABc,8.16,9.175853517564046e-11,3.2050377092232344e-11,0.04732021691638309,152.0
UGC 09736,SABc,8.89,1.0535266756461433e-10,3.072350999696498e-11,0.04158970462380946,170.0
UGC 09736,SABc,9.65,1.052128231699508e-10,2.9334131118320074e-11,0.03696854281351146,177.0
UGC 09736,SABc,10.61,1.0795674194733425e-10,2.7590413703262715e-11,0.03251406035547468,188.0
UGC 09736,SABc,11.85,9.563443963930802e-11,2.539377525718175e-11,0.028320193448607756,187.0
UGC 09736,SABc,13.559999999999999,8.902344229536368e-11,2.253057416846498e-11,0.024376342843684087,193.0
UGC 09753,SAbc,0.2723529411764706,3.7315858634742545e-10,2.0180228906520002e-10,0.30768086869837336,56.0
UGC 09753,SAbc,0.48295454545454547,4.459648164856351e-10,2.35113852727996e-10,0.2454082863751315,81.52272727272727
UGC 09753,SAbc,0.809047619047619,5.479645301733183e-10,2.468682262395304e-10,0.19273061613199577,116.96031746031746
UGC 09753,SAbc,1.137142857142857,4.987240599417796e-10,2.3588487874592516e-10,0.15357161683330936,132.28571428571428
UGC 09753,SAbc,1.4585714285714286,4.152881588720208e-10,2.165930153286243e-10,0.1223782254916943,136.71428571428572
UGC 09753,SAbc,1.7724999999999997,3.307560369019517e-10,1.956884985977235e-10,0.09880087763226639,134.5
UGC 09753,SAbc,2.115,2.886448341069211e-10,1.7347744655999155e-10,0.08038810959950005,137.25
UGC 09753,SAbc,2.5033333333333334,2.3944655287974557e-10,1.5038214591346777e-10,0.06663675737416964,136.0
UGC 09753,SAbc,2.7800000000000002,2.0724407926103055e-10,1.355093655456655e-10,0.060012883185811466,133.33333333333334
UGC 09753,SAbc,3.08,1.8987435917004685e-10,1.2088526884334074e-10,0.0548151389940432,134.33333333333334
UGC 09753,SAbc,3.4250000000000003,1.7372705970517048e-10,1.0593021336477148e-10,0.05058765317977083,135.5
UGC 09753,SAbc,3.7050000000000005,1.6178530023633728e-10,9.516825235397115e-11,0.04811912844339543,136.0
UGC 09753,SAbc,4.034999999999999,1.431424502882276e-10,8.393726198067717e-11,0.04599858484510218,133.5
UGC 09753,SAbc,4.3,1.5196993858687484e-10,7.595611864100003e-11,0.04475964936391673,142.0
UGC 09753,SAbc,4.6499999999999995,1.150807695099521e-10,6.668264321322607e-11,0.04359810763072132,128.5
UGC 09753,SAbc,5.12,1.1196512666207299e-10,5.6206421942676404e-11,0.04266389384420719,133.0
UGC 09753,SAbc,5.65,1.108231799139019e-10,4.665517020105251e-11,0.04220750470983218,139.0
UGC 09753,SAbc,5.88,9.171736080891783e-11,4.313512550995948e-11,0.04215029642242748,129.0
UGC 09753,SAbc,6.49,8.966322484015872e-11,3.529617841908757e-11,0.04228333867054121,134.0
UGC 09858,SABbc,0.7828571428571428,1.8901363650888902e-10,2.0180517662780385e-10,0.6024107031371193,67.57142857142857
UGC 09858,SABbc,1.915384615384616,1.8708707474860983e-10,1.3777165619162947e-10,0.14740701438841172,105.15384615384616
UGC 09858,SABbc,3.297916666666667,2.0188505895751126e-10,1.354174638346514e-10,0.050586657906770936,143.33333333333334
UGC 09858,SABbc,4.895862068965518,1.1234356266680986e-10,1.263743478381398e-10,0.024596467755167356,130.27586206896552
UGC 09858,SABbc,7.019999999999999,8.289377909011828e-11,1.076478019133945e-10,0.014044640538000459,134.0
UGC 09858,SABbc,8.473333333333333,7.930857515253938e-11,9.412666045482054e-11,0.01102475089349195,144.0
UGC 09858,SABbc,9.59,8.615080998139318e-11,8.426744001279499e-11,0.009613753974121555,159.66666666666666
UGC 09858,SABbc,11.19,7.88473781547121e-11,7.144365346511883e-11,0.008328488500978207,165.0
UGC 09858,SABbc,12.45,7.70082044168049e-11,6.255806460597337e-11,0.007683657743876186,172.0
UGC 09858,SABbc,15.55,4.7519619664708014e-11,4.5085562917577e-11,0.006834263756316546,151.0
UGC 09858,SABbc,16.42,4.149658012214846e-11,4.118032512157838e-11,0.006710485497835755,145.0
UGC 09858,SABbc,17.57,5.584395775026613e-11,3.659123017422981e-11,0.0065958304811734965,174.0
UGC 09858,SABbc,26.26,1.6606217105393517e-11,1.6354736541352744e-11,0.006606280699277802,116.0
UGC 09866,SA(r)bc,0.15608695652173915,1.6126615419961124e-10,1.5731088379183252e-10,0.23814922567643768,27.869565217391305
UGC 09866,SA(r)bc,0.44000000000000006,2.338866582534494e-10,1.616871985339438e-10,0.03488320815456314,56.351351351351354
UGC 09866,SA(r)bc,0.7488888888888888,2.514173706718366e-10,1.4410617033491525e-10,0.01397587981214166,76.22222222222223
UGC 09866,SA(r)bc,1.051111111111111,2.6858044005543145e-10,1.1845843222454345e-10,0.008719171937808313,93.33333333333333
UGC 09866,SA(r)bc,1.31,2.762193978091389e-10,9.739506554827792e-11,0.006853231233826385,105.66666666666667
UGC 09866,SA(r)bc,1.5534375,2.4928452743888557e-10,8.019765727741933e-11,0.005929837989020253,109.3125
UGC 09943,SB(r)c,0.44,4.5967508057777916e-10,6.622556002011091e-10,0.5941906012587762,79.0
UGC 09943,SB(r)c,0.7975000000000001,3.784193973433013e-10,5.104249497637868e-10,0.32661275430959974,96.5
UGC 09943,SB(r)c,1.3942857142857144,5.022643418639579e-10,4.452625078458407e-10,0.13418819672418683,147.0
UGC 09943,SB(r)c,1.8323684210526314,4.131641950491826e-10,4.189989580722186e-10,0.08318487808647962,152.8421052631579
UGC 09943,SB(r)c,2.3461983471074377,3.8805449618758014e-10,3.873775666410521e-10,0.05495205341209096,167.61157024793388
UGC 09943,SB(r)c,2.894,3.4059940832410003e-10,3.5147136106899455e-10,0.0398133385023964,174.4
UGC 09943,SB(r)c,3.513333333333333,2.983118375017392e-10,3.1059896898073156e-10,0.030569187109656965,179.83333333333334
UGC 09943,SB(r)c,4.027142857142858,2.6447192912020045e-10,2.781719892441647e-10,0.025978593869435306,181.28571428571428
UGC 09943,SB(r)c,4.524,2.4358396299628854e-10,2.4894106996304e-10,0.02300283798946607,184.4
UGC 09943,SB(r)c,5.104,2.1543588285717692e-10,2.179391626113724e-10,0.020642702946584955,184.2
UGC 09943,SB(r)c,5.7325,1.872613574942087e-10,1.8829646115051888e-10,0.01894056318010789,182.0
UGC 09943,SB(r)c,6.29,1.7254444773323106e-10,1.6533099895345574e-10,0.01791709482992182,183.0
UGC 09943,SB(r)c,6.798,1.561800092696188e-10,1.4693369851043752e-10,0.01725994637327893,181.0
UGC 09943,SB(r)c,7.308,1.5013659499648114e-10,1.3067184705859206e-10,0.016793610093389904,184.0
UGC 09943,SB(r)c,7.793333333333333,1.4438009026872894e-10,1.1704618080533725e-10,0.016486156624276417,186.33333333333334
UGC 09943,SB(r)c,8.26,1.304372249684368e-10,1.0546508015238203e-10,0.016287498597189663,182.33333333333334
UGC 09943,SB(r)c,8.843333333333334,1.2542292255699213e-10,9.283762241144851e-11,0.01614236536671703,185.0
UGC 09943,SB(r)c,9.32,1.164489888671699e-10,8.385729597756588e-11,0.01608979438012463,183.0
UGC 09943,SB(r)c,9.8,1.13179256307381e-10,7.587492396256092e-11,0.016083210746469408,185.0
UGC 09943,SB(r)c,10.25,1.1174839337182598e-10,6.924248861918889e-11,0.016110268326347852,188.0
UGC 09943,SB(r)c,10.76,1.0197009630430151e-10,6.259801244887289e-11,0.0161710450209499,184.0
UGC 10359,SBcd pec,0.46384615384615385,1.1286554418789013e-10,5.5519736942341184e-11,0.0,40.19230769230769
UGC 10359,SBcd pec,1.083217391304348,6.990874376009856e-11,7.500231788146831e-11,0.0,48.33913043478261
UGC 10359,SBcd pec,1.7000000000000002,7.327973875661258e-11,7.77921640919475e-11,0.0,62.0
UGC 10359,SBcd pec,2.31,7.394532401572198e-11,7.404235476663847e-11,0.0,72.6
UGC 10359,SBcd pec,2.96,7.29017680591982e-11,6.719222969320646e-11,0.0,81.6
UGC 10359,SBcd pec,3.7642857142857142,8.172210497281219e-11,5.7636713853698404e-11,0.0,97.42857142857143
UGC 10359,SBcd pec,4.411666666666667,7.970843785034662e-11,5.020113503649455e-11,0.0,104.16666666666667
UGC 10359,SBcd pec,5.08,8.485851562010534e-11,4.321218944702249e-11,0.0,115.33333333333333
UGC 10359,SBcd pec,5.699999999999999,8.742144272718695e-11,3.7475999232163516e-11,0.0,124.0
UGC 10359,SBcd pec,6.5075,7.081936908835832e-11,3.108941388830845e-11,0.0,119.25
UGC 10359,SBcd pec,7.05,7.888654381014858e-11,2.743969372434895e-11,0.0,131.0
UGC 10359,SBcd pec,7.696666666666667,6.684791511375323e-11,2.3688420695138437e-11,0.0,126.0
UGC 10359,SBcd pec,8.476666666666667,7.52915142273442e-11,1.9917187408603098e-11,0.0,140.33333333333334
UGC 10359,SBcd pec,9.74,5.6231180689537744e-11,1.5218863506446144e-11,0.0,130.0
UGC 10359,SBcd pec,11.75,4.8057309224917973e-11,1.0281647411367135e-11,0.0,132.0
UGC 10359,SBcd pec,13.5,5.546293681727601e-11,7.590869890617831e-12,0.0,152.0
UGC 10521,SAc,0.202,1.1865744368678476e-11,1.2652613258454278e-10,0.5491244594737358,8.6
UGC 10521,SAc,0.46578947368421053,1.0928046530648586e-10,1.1207898863193903e-10,0.21403814401570137,39.63157894736842
UGC 10521,SAc,0.7819999999999999,1.5002188042756435e-10,1.1377645907124279e-10,0.07538380541841973,60.166666666666664
UGC 10521,SAc,1.0529545454545455,1.4508948148232989e-10,1.157406899962144e-10,0.04087320685968431,68.6590909090909
UGC 10521,SAc,1.3515596330275228,1.4989054067399122e-10,1.1490314153281097e-10,0.024988587071804853,79.06422018348624
UGC 10521,SAc,1.6525,1.5187046788173773e-10,1.1153887762648596e-10,0.01722006638762637,88.0
UGC 10521,SAc,1.97,1.4484300205807824e-10,1.0622968639841218e-10,0.012722301282014542,93.83333333333333
UGC 10521,SAc,2.3,1.4890450872244235e-10,9.963646750393793e-11,0.009951075791623274,102.8
UGC 10521,SAc,2.585,1.4353455351972353e-10,9.353084498356488e-11,0.008392050237631584,107.0
UGC 10521,SAc,2.865,1.3749345484084414e-10,8.743635047814017e-11,0.007308070915186075,110.25
UGC 10521,SAc,3.1366666666666667,1.3584869216992148e-10,8.159587177291777e-11,0.006533397824407439,114.66666666666667
UGC 10521,SAc,3.45,1.210102289896947e-10,7.50845786736131e-11,0.005868878106122765,113.5
UGC 10521,SAc,3.77,1.0213182689095092e-10,6.878144545327587e-11,0.005365250812866744,109.0
UGC 10521,SAc,4.056666666666667,9.032729150182087e-11,6.34811554535798e-11,0.005020657062714917,106.33333333333333
UGC 10521,SAc,4.355,9.251476078345512e-11,5.833503758745062e-11,0.004740653649369721,111.5
UGC 10521,SAc,4.62,1.0270183891072498e-10,5.408463709864217e-11,0.004543454222497771,121.0
UGC 10521,SAc,4.96,1.0538413136985516e-10,4.9065969974954074e-11,0.004345105103762408,127.0
UGC 10521,SAc,5.3,9.86236399234871e-11,4.451646873158254e-11,0.004194416778374786,127.0
UGC 10521,SAc,6.0,8.988301359273946e-11,3.6502158229951326e-11,0.00399137914377999,129.0
UGC 10652,S(r)bc,0.1823529411764706,8.64771513430956e-11,2.148609787246718e-10,0.7149112735052809,22.058823529411764
UGC 10652,S(r)bc,0.42482758620689653,1.0492079641444019e-10,1.721716830977931e-10,0.5082082741566367,37.08620689655172
UGC 10652,S(r)bc,0.6972072072072072,2.0142800158790523e-10,1.366660725379276e-10,0.34379769263107873,65.82882882882883
UGC 10652,S(r)bc,1.0233333333333334,3.2733278327965473e-10,1.0893780820286668e-10,0.22531194438821728,101.66666666666667
UGC 10652,S(r)bc,1.335,3.657726179206634e-10,9.002406264509462e-11,0.16412203546819323,122.75
UGC 10652,S(r)bc,1.595,3.4074406820567e-10,7.731487266614139e-11,0.134457880618848,129.5
UGC 10652,S(r)bc,1.98,3.177564088489772e-10,6.192777908774329e-11,0.10905598119859915,139.33333333333334
UGC 10652,S(r)bc,2.64,1.9799442863427333e-10,4.257736129504398e-11,0.08923401083089079,127.0
UGC 10652,S(r)bc,2.79,2.0239189368917066e-10,3.916378751389015e-11,0.08686090657821172,132.0
UGC 10757,Scd,0.25,1.2457555588624138e-10,1.8513539189390033e-10,0.9184944957012845,31.0
UGC 10757,Scd,0.48833333333333334,6.039315716808126e-11,1.2067046206320226e-10,0.8313970366035832,30.166666666666668
UGC 10757,Scd,0.688,5.936325726049798e-11,9.026335641072289e-11,0.7511565242878476,35.5
UGC 10757,Scd,0.98,6.69650822563759e-11,6.450574618845828e-11,0.6349018413285789,45.0
UGC 10757,Scd,1.33,7.778479463705845e-11,4.7672309033422533e-11,0.5146636511179612,56.5
UGC 10757,Scd,1.67,6.085678953112292e-11,3.797740802517118e-11,0.425064198605902,56.0
UGC 10757,Scd,1.9799999999999998,6.915299241364871e-11,3.1932527103483395e-11,0.36453018915931856,65.0
UGC 10757,Scd,2.63,6.931324525902871e-11,2.3445751398964703e-11,0.28374152025664046,75.0
UGC 10757,Scd,2.77,5.732786468692197e-11,2.2059450179775113e-11,0.27200092782126173,70.0
UGC 10757,Scd,3.3300000000000005,8.783193119289907e-11,1.7483251145511503e-11,0.2376758282402806,95.0
UGC 10897,SAc,0.26363636363636367,2.25544015689512e-11,5.554751932514792e-11,0.33666401526129813,13.545454545454545
UGC 10897,SAc,0.45846153846153836,9.41114274812832e-12,6.763517781970406e-11,0.2737630069328132,11.538461538461538
UGC 10897,SAc,0.7377777777777778,6.892200998140657e-11,7.647601219191184e-11,0.22647077804272606,39.611111111111114
UGC 10897,SAc,1.056,5.569352862984902e-11,7.826687514558567e-11,0.17561987179061334,42.6
UGC 10897,SAc,1.373157894736842,9.1958346319729e-11,7.53918142328191e-11,0.12275953066949816,62.421052631578945
UGC 10897,SAc,1.7800000000000002,7.226209550452069e-11,7.061676098179747e-11,0.07874174692525582,63.0
UGC 10897,SAc,2.09,9.677370117426929e-11,6.687648260595083e-11,0.06031021653837157,79.0
UGC 10897,SAc,2.16,8.666083877699375e-11,6.601280526247398e-11,0.05720331432642613,76.0
UGC 10897,SAc,2.5533333333333332,1.0433673409497472e-10,6.106879160337865e-11,0.04425094269666518,90.66666666666667
UGC 10897,SAc,2.8499999999999996,1.3263315660378624e-10,5.7308482534713914e-11,0.03784846357767233,108.0
UGC 10897,SAc,3.1375,1.0905093194267562e-10,5.371029686363106e-11,0.033322061504404955,102.75
UGC 10897,SAc,3.51,6.775885764118737e-11,4.919569369417052e-11,0.029068027451949335,85.66666666666667
UGC 10897,SAc,3.776666666666667,7.475054318694855e-11,4.610443049514365e-11,0.026791492709931003,93.33333333333333
UGC 10897,SAc,4.05,8.325201907994859e-11,4.307936072104966e-11,0.024933175103343117,102.0
UGC 10897,SAc,4.329999999999999,6.543118416430718e-11,4.0143154845142324e-11,0.023408284657328332,93.5
UGC 10897,SAc,4.59,7.060521327765501e-11,3.756962122445687e-11,0.022258438595335262,100.0
UGC 10897,SAc,4.915,8.569108371438243e-11,3.456175065068085e-11,0.021101537813602328,114.0
UGC 10897,SAc,5.12,7.798758129930473e-11,3.2782724829056805e-11,0.02050085212869814,111.0
UGC 10897,SAc,5.5,9.060040428090282e-11,2.971999352214973e-11,0.01959669322272599,124.0
UGC 10897,SAc,5.77,7.953669933764584e-11,2.7722078599944052e-11,0.019088836869980724,119.0
UGC 11283,SBdm,0.321875,7.442190061227062e-11,1.1832404431950432e-10,0.9060357470165464,27.1875
UGC 11283,SBdm,0.7727499999999999,1.9851225260210335e-10,7.236913914681284e-11,0.7557513718586958,68.8
UGC 11283,SBdm,1.2394117647058824,3.033281290767159e-10,4.7399973009949874e-11,0.5579388349036712,107.70588235294117
UGC 11283,SBdm,1.565,2.5744522888942304e-10,3.915811345484731e-11,0.4355399524382804,111.5
UGC 11283,SBdm,2.1,2.476023965056964e-10,3.230412989841045e-11,0.29510431934431103,126.66666666666667
