domain,choke_used,choke_z,choke_percentile
A2_intergalactic_filament,choke_F1,-1.8560372603368585,0.0083003696258349
A2_intergalactic_filament,choke_F1,-1.2483652511383083,0.09376823811685364
A2_intergalactic_filament,choke_F1,-1.67453560875436,0.020945463977692758
A2_intergalactic_filament,choke_F1,-1.3779109004816004,0.06471694442643149
A2_intergalactic_filament,choke_F1,-1.7375714489862968,0.015433499773036768
A2_intergalactic_filament,choke_F1,-1.7176706141019131,0.01686012580247714
A2_intergalactic_filament,choke_F1,-1.4848138599676686,0.04429025355035342
A2_intergalactic_filament,choke_F1,-1.718980216471284,0.016795279164775308
A2_intergalactic_filament,choke_F1,-1.5574761484413382,0.033979638155761625
A2_intergalactic_filament,choke_F1,-0.9177483004446986,0.1931132870760651
A2_intergalactic_filament,choke_F1,-1.7240599545074695,0.01621165942545879
A2_intergalactic_filament,choke_F1,-1.2048334363016477,0.10271707411970689
A2_intergalactic_filament,choke_F1,-1.0543227506733936,0.14804487387328966
A2_intergalactic_filament,choke_F1,-0.7445107151794668,0.2587380844303223
A2_intergalactic_filament,choke_F1,-1.4356491863337268,0.05317424291550483
A2_intergalactic_filament,choke_F1,-0.7220132361711472,0.26473639841774205
A2_intergalactic_filament,choke_F1,-1.1573390145833418,0.1206147461254134
A2_intergalactic_filament,choke_F1,-1.531428494921872,0.037416509953958885
A2_intergalactic_filament,choke_F1,-1.7063080906472379,0.017897672005706505
A2_intergalactic_filament,choke_F1,-1.2841859326103375,0.08378185591077103
A2_intergalactic_filament,choke_F1,-1.2536775207329052,0.09201737889890409
A2_intergalactic_filament,choke_F1,-1.3559501309756428,0.06906166915245444
A2_intergalactic_filament,choke_F1,-1.0299692484139402,0.15757732961545945
A2_intergalactic_filament,choke_F1,-1.5239724676123088,0.038129822968679075
A2_intergalactic_filament,choke_F1,-0.840488253628324,0.22197004085338176
A2_intergalactic_filament,choke_F1,-1.5590095390553937,0.033590558329550615
A2_intergalactic_filament,choke_F1,-1.8032462874848099,0.011218468322417482
A2_intergalactic_filament,choke_F1,-1.9904245747935854,0.003242331885091758
A2_intergalactic_filament,choke_F1,-1.1739526878904538,0.1123143764995785
A2_intergalactic_filament,choke_F1,-0.9539489383950374,0.18137604565203294
A2_intergalactic_filament,choke_F1,-1.2867598461134147,0.08339277608456001
A2_intergalactic_filament,choke_F1,-1.8573124587605865,0.008170676350431231
A2_intergalactic_filament,choke_F1,-0.9411226960061303,0.18455353089942286
A2_intergalactic_filament,choke_F1,-1.387486678930507,0.06173399909214707
