ID,Name,RAJ2000,DEJ2000,zlambda,lambda,Ng,iLum,MWLc,e_MWLc,dist_to_5th_neighbor_Mpc,neighbor_density_knn,feed_proxy,lensing_tightness,ambient_smoothing_proxy,choke_L1,choke_L2,feed_times_tightness
22941,RMJ011744.1+130059.8,19.4336608,13.0166182,0.5407,58.61,50,39.011,4.225,1.286,70.64227798943425,2.836651045510283e-06,58.61,4.225,2.836651045510283e-06,87295633.48721819,1489432.4089271147,247.62724999999998
12218,RMJ012157.7+124530.6,20.4903083,12.7584927,0.2747,27.04,65,16.405,2.659,0.405,74.46552331484561,2.4217776243689146e-06,27.04,2.659,2.4217776243689146e-06,29688671.36128408,1097953.8225326953,71.89935999999999
195,RMJ012243.6+130059.4,20.6815917,13.0164974,0.2514,91.14,138,61.174,8.37,0.579,86.75793960563274,1.531342414096397e-06,91.14,8.37,1.531342414096397e-06,498152335.47888887,5465792.577121888,762.8417999999999
55104,RMJ012153.4+133825.5,20.4725498,13.6404223,0.4265,30.1,63,26.539,2.673,0.575,55.84806439580971,5.740842375039182e-06,30.1,2.673,5.740842375039182e-06,14014894.460405886,465611.11164139153,80.4573
21465,RMJ011522.9+124752.0,18.8455074,12.7977879,0.5006,58.05,63,33.288,4.987,0.998,72.03738822985144,2.675014396880127e-06,58.05,4.987,2.675014396880127e-06,108221978.29575752,1864289.0317959953,289.49535
9266,RMJ011520.3+130209.1,18.8345248,13.0358558,0.429,54.49,98,34.975,5.0,0.609,62.524540808172766,4.0911788673459405e-06,54.49,5.0,4.0911788673459405e-06,66594497.291375026,1222141.6276633332,272.45
3755,RMJ011614.8+130448.8,19.0617171,13.0802344,0.2264,45.22,80,31.052,4.305,0.45,76.75072046105892,2.211834446158169e-06,45.22,4.305,2.211834446158169e-06,88013865.74756278,1946348.2031747631,194.67209999999997
13613,RMJ011740.9+130737.2,19.4205134,13.1269871,0.2479,27.16,54,20.489,2.679,0.392,80.34657039886521,1.927959778064796e-06,27.16,2.679,1.927959778064796e-06,37740227.17062855,1389551.8104060586,72.76164
31349,RMJ011517.3+133709.6,18.8220144,13.6193349,0.4343,29.78,56,15.728,2.758,0.534,60.85767979952254,4.4366362920614e-06,29.78,2.758,4.4366362920614e-06,18512502.39893754,621642.1221940073,82.13324
25103,RMJ011555.7+133723.1,18.9822866,13.623083,0.4612,38.05,54,23.312,3.289,0.714,75.2715259102541,2.3448109820362143e-06,38.05,3.289,2.3448109820362143e-06,53371658.0819337,1402671.697291293,125.14645
15599,RMJ012011.5+135348.1,20.0477672,13.896693,0.4404,50.65,82,34.145,4.642,0.652,58.0766777537261,5.104987765045086e-06,50.65,4.642,5.104987765045086e-06,46056388.54022279,909306.7826302623,235.1173
45339,RMJ011637.3+134933.7,19.1553618,13.8260297,0.4821,36.52,50,20.625,2.71,0.706,67.66839439226327,3.2273226389364374e-06,36.52,2.71,3.2273226389364374e-06,30666038.407803953,839705.3233243142,98.9692
17374,RMJ012409.3+142410.8,21.0385623,14.4030026,0.5801,91.58,68,41.98,6.755,1.868,168.81272702912128,2.0786647110499434e-07,91.58,6.755,2.0786647110499434e-07,2976059085.967407,32496823.389030438,618.6229
11383,RMJ012824.5+141008.4,22.1020317,14.1690068,0.5031,61.27,54,40.115,5.403,0.919,88.97047422140841,1.4199147929607059e-06,61.27,5.403,1.4199147929607059e-06,233142024.8885041,3805157.905802253,331.04181
25626,RMJ012753.9+141746.4,21.9745164,14.2962106,0.4405,31.41,57,18.345,2.674,0.597,63.85156778361774,3.841362605846244e-06,31.41,2.674,3.841362605846244e-06,21864725.780423194,696107.1563331167,83.99034
13044,RMJ012825.8+141649.4,22.1077031,14.2803887,0.4153,43.33,84,24.084,4.03,0.569,62.81698910403024,4.034304281430386e-06,43.33,4.03,4.034304281430386e-06,43283770.34022022,998933.0796265919,174.6199
15061,RMJ012858.5+141635.3,22.2438838,14.2764613,0.4224,43.95,84,23.552,4.091,0.573,61.07614917379577,4.389196846746362e-06,43.95,4.091,4.389196846746362e-06,40964088.93879579,932061.1817700976,179.79945
9936,RMJ012823.6+144113.6,22.0983744,14.6871116,0.4688,70.92,77,37.655,6.239,0.887,77.88628064195044,2.1164943063436576e-06,70.92,6.239,2.1164943063436576e-06,209057911.790175,2947799.0946161165,442.46988
31706,RMJ012456.6+150326.7,21.2359278,15.0574113,0.3887,25.33,49,19.748,2.361,0.451,85.44259603534394,1.6031593575973234e-06,25.33,2.361,1.6031593575973234e-06,37303920.98364399,1472716.9752721668,59.80413
6960,RMJ012251.1+145412.8,20.713075,14.903559,0.5309,93.76,62,45.871,7.8,1.368,106.8367212165978,8.200462489361889e-07,93.76,7.8,8.200462489361889e-07,891813115.3562627,9511658.653543757,731.328
19192,RMJ011328.6+132555.8,18.3693565,13.4321647,0.337,25.22,50,15.825,2.494,0.382,85.16630391540473,1.618812689783947e-06,25.22,2.494,1.618812689783947e-06,38854822.67154374,1540635.3160802433,62.898680000000006
26415,RMJ011550.6+142228.0,18.9608756,14.3744476,0.4458,30.68,48,19.867,2.798,0.566,71.31501269593883,2.7571291406780665e-06,30.68,2.798,2.7571291406780665e-06,31134791.161392078,1014823.7014795332,85.84264
38717,RMJ010906.1+141324.6,17.2754639,14.2234978,0.379,21.24,55,16.499,2.052,0.411,61.37702422034352,4.32496417750286e-06,21.24,2.052,4.32496417750286e-06,10077419.884010399,474454.796798983,43.58448
52832,RMJ010845.2+144505.4,17.1882931,14.751513,0.364,22.0,52,13.403,2.147,0.415,67.68336294452183,3.2251818913759087e-06,22.0,2.147,3.2251818913759087e-06,14645375.54495858,665698.8884072083,47.233999999999995
77783,RMJ011021.2+144813.4,17.5883111,14.8037234,0.3423,20.77,54,15.212,2.001,0.412,80.17267677656592,1.94053217642911e-06,20.77,2.001,1.94053217642911e-06,21417202.200933598,1031160.4333622338,41.56077
52028,RMJ011320.6+145247.3,18.3356283,14.8798132,0.4212,25.92,52,13.428,2.289,0.498,77.41518075095527,2.1553688579107e-06,25.92,2.289,2.1553688579107e-06,27527019.23025473,1061999.198698099,59.33088000000001
817,RMJ011938.3+145352.8,19.909528,14.8979876,0.1402,53.12,77,38.104,5.054,0.533,91.8328963108952,1.2912345998270138e-06,53.12,5.054,1.2912345998270138e-06,207916113.79989865,3914083.4676185744,268.46848
20330,RMJ011933.1+150859.3,19.8878177,15.1498082,0.3637,26.3,57,16.793,2.59,0.391,87.92472178230183,1.471183995455245e-06,26.3,2.59,1.471183995455245e-06,46300802.76187466,1760486.7970294547,68.117
2810,RMJ011728.1+144915.6,19.3670792,14.8209998,0.4922,108.88,90,51.105,9.173,1.283,86.60158892758446,1.539651462999847e-06,108.88,9.173,1.539651462999847e-06,648689826.2377056,5957841.901521911,998.7562399999999
49123,RMJ011746.5+145550.7,19.4438152,14.9307421,0.4534,36.37,48,19.35,2.743,0.712,81.50489249113326,1.8469237384159234e-06,36.37,2.743,1.8469237384159234e-06,54015717.013613686,1485172.3127196506,99.76290999999999
1008,RMJ011712.7+150106.6,19.302896,15.0185071,0.2697,65.77,124,48.406,6.12,0.484,78.86612353895724,2.038583551880645e-06,65.77,6.12,2.038583551880645e-06,197447094.8854032,3002084.4592580693,402.51239999999996
17509,RMJ011812.6+151834.0,19.5526109,15.3094306,0.2713,22.87,45,16.253,2.259,0.38,79.96500717076776,1.955690195118384e-06,22.87,2.259,1.955690195118384e-06,26416929.49576436,1155090.9267933695,51.66333
37311,RMJ012242.0+152842.0,20.6751518,15.4783284,0.4197,31.73,52,26.931,2.636,0.572,68.39067019338442,3.1261471819039273e-06,31.73,2.636,3.1261471819039273e-06,26755067.862499136,843210.4589504928,83.64028
57033,RMJ011808.7+153455.5,19.5362192,15.5820868,0.3302,21.42,68,17.602,2.091,0.425,85.61334881836483,1.5935861432743551e-06,21.42,2.091,1.5935861432743551e-06,28105929.628611863,1312134.9032965389,44.78922000000001
317,RMJ011717.7+154516.9,19.3238428,15.7547062,0.3619,93.18,150,57.678,8.425,0.65,86.42735124948003,1.5489820676805048e-06,93.18,8.425,1.5489820676805048e-06,506811225.5008519,5439055.86500163,785.0415000000002
8909,RMJ011713.9+161313.2,19.3078479,16.2203287,0.1262,23.74,38,21.365,2.359,0.405,79.19236615245819,2.013492620580446e-06,23.74,2.359,2.013492620580446e-06,27813690.215490162,1171596.0495151712,56.00266
27393,RMJ013054.5+151722.3,22.7269999,15.2895148,0.3874,31.52,60,22.079,3.017,0.46,67.68846849321612,3.22445214752511e-06,31.52,3.017,3.22445214752511e-06,29492092.190913636,935662.823315788,95.09584
40414,RMJ012943.7+153257.6,22.4319728,15.5493446,0.5125,49.87,45,22.449,3.188,0.98,65.44572974168666,3.567434896139859e-06,49.87,3.188,3.567434896139859e-06,44565791.564137645,893639.2934457118,158.98556
7508,RMJ013109.6+154404.8,22.7901308,15.7346554,0.5307,84.18,65,39.927,7.03,1.302,109.35392348209464,7.647102144311521e-07,84.18,7.03,7.647102144311521e-07,773868831.3980659,9193024.84435811,591.7854000000001
8672,RMJ013343.1+160446.7,23.4295252,16.0796497,0.4965,77.42,71,35.201,6.693,1.158,81.30911501097995,1.8602970511404376e-06,77.42,6.693,1.8602970511404376e-06,278542644.4031288,3597812.5084361765,518.17206
13554,RMJ012658.8+151659.0,21.7447952,15.2830469,0.175,20.02,29,18.73,1.826,0.38,62.47293284444744,4.101326231963134e-06,20.02,1.826,4.101326231963134e-06,8913341.180982308,445221.83721190353,36.55652
41378,RMJ012804.1+152231.8,22.0172677,15.3755039,0.4352,30.54,58,18.781,2.483,0.572,69.55691759841362,2.971522450259928e-06,30.54,2.483,2.971522450259928e-06,25519181.25113504,835598.6002336293,75.83082
5963,RMJ012751.9+153030.8,21.9662367,15.5085514,0.18,29.34,52,25.219,2.89,0.393,61.37245787533652,4.32592963083743e-06,29.34,2.89,4.32592963083743e-06,19601012.3224278,668064.4963335992,84.79260000000001
40530,RMJ012622.1+152036.8,21.591897,15.3435632,0.3653,24.09,57,16.485,2.292,0.452,85.03653255632035,1.626235250490014e-06,24.09,2.292,1.626235250490014e-06,33952209.54862646,1409390.184666935,55.214279999999995
16076,RMJ012854.2+153722.3,22.2260154,15.6228619,0.5113,81.63,65,37.177,6.811,1.418,67.25230294634912,3.287596565508812e-06,81.63,6.811,3.287596565508812e-06,169115011.20088077,2071726.218312885,555.9819299999999
31078,RMJ012712.9+161101.5,21.8035475,16.1837612,0.4556,39.83,58,30.968,3.476,0.743,75.3185845667692,2.3404186506832364e-06,39.83,3.476,2.3404186506832364e-06,59155689.92734811,1485204.3667423578,138.44907999999998
7570,RMJ012916.4+160008.0,22.3183939,16.0022294,0.3144,41.73,109,32.253,3.947,0.455,85.75667157725667,1.585609539571137e-06,41.73,3.947,1.585609539571137e-06,103876967.11546586,2489263.5302052693,164.70830999999998
52107,RMJ013705.3+161632.2,24.2722594,16.2756207,0.3328,19.91,49,13.011,1.915,0.404,58.92723857344953,4.887105681188107e-06,19.91,1.915,4.887105681188107e-06,7801683.140752292,391847.4706555646,38.12765
36456,RMJ013406.4+161235.7,23.5265552,16.209911,0.5039,49.09,50,22.068,3.856,1.1,84.13382763135893,1.6791444478966696e-06,49.09,3.856,1.6791444478966696e-06,112730646.98936997,2296407.5573308202,189.29104
19372,RMJ013743.4+171732.5,24.4309793,17.2923699,0.2988,29.93,70,23.802,2.905,0.422,89.23807750299609,1.4071791236612113e-06,29.93,2.905,1.4071791236612113e-06,61787904.99235194,2064413.7986084847,86.94664999999999
11611,RMJ013113.4+164543.7,22.8060175,16.7621527,0.4265,43.8,59,32.011,4.015,0.598,65.26992149381074,3.5963398804566583e-06,43.8,4.015,3.5963398804566583e-06,48898882.15394978,1116412.8345650635,175.85699999999997
7443,RMJ013624.8+171933.8,24.1033251,17.3260457,0.3219,36.6,96,22.833,3.456,0.503,64.27601804099929,3.765764075588447e-06,36.6,3.456,3.765764075588447e-06,33589358.616480626,917742.0387016564,126.48960000000001
3624,RMJ013633.6+172429.9,24.1400356,17.4083183,0.4493,84.75,101,45.58,7.447,0.892,69.58658024096557,2.9677240609494253e-06,84.75,7.447,2.9677240609494253e-06,212665745.54714152,2509330.330939723,631.13325
18594,RMJ013729.0+173134.6,24.3707754,17.5262753,0.4025,38.4,55,24.954,3.588,0.535,53.768027889165914,6.433209239618251e-06,38.4,3.588,6.433209239618251e-06,21416869.07235989,557730.9654260388,137.7792
25474,RMJ012637.4+164111.4,21.6558074,16.6865103,0.4612,45.22,52,22.723,3.742,0.852,76.81271179181931,2.2064836156902873e-06,45.22,3.742,2.2064836156902873e-06,76689098.79807219,1695911.0747030561,169.21323999999998
12184,RMJ012840.8+165008.9,22.1699206,16.835812,0.1786,22.44,32,17.933,2.222,0.37,54.29172768125298,6.248834373696562e-06,22.44,2.222,6.248834373696562e-06,7979356.951735594,355586.31692226353,49.86168
13033,RMJ012916.6+165324.5,22.3192482,16.8901416,0.4557,55.97,60,29.441,5.034,0.759,73.72788310085961,2.495196235730829e-06,55.97,5.034,2.495196235730829e-06,112918164.89835161,2017476.5927881296,281.75298
20654,RMJ012517.4+170827.5,21.3223255,17.1409775,0.4712,53.55,51,23.509,4.355,1.007,92.43095547777635,1.26633226558711e-06,53.55,4.355,1.26633226558711e-06,184161974.18129963,3439065.81104201,233.21025
10051,RMJ011946.8+164435.4,19.9448817,16.7431704,0.2354,29.81,64,18.651,2.92,0.404,74.20472050243066,2.4474024989243175e-06,29.81,2.92,2.4474024989243175e-06,35566360.67759925,1193101.6664743125,87.0452
7589,RMJ012859.5+172048.6,22.2477207,17.3468454,0.3919,55.76,74,38.437,5.12,0.58,68.90782950419033,3.056288086425127e-06,55.76,5.12,3.056288086425127e-06,93411089.506923,1675234.747254717,285.4912
54126,RMJ012847.2+174008.6,22.1966602,17.6690668,0.4242,35.06,55,23.414,2.757,0.658,85.3067052093733,1.6108329115725648e-06,35.06,2.757,1.6108329115725648e-06,60006484.41285939,1711536.9199332397,96.66042000000002
1369,RMJ012814.3+174939.0,22.0594847,17.8275097,0.3948,76.46,105,42.864,6.948,0.598,74.17027085293576,2.4508142968148792e-06,76.46,6.948,2.4508142968148792e-06,216762273.9472403,2834976.1175417253,531.2440799999999
7864,RMJ012708.4+180204.7,21.785176,18.0346262,0.1795,30.71,52,17.276,2.977,0.459,47.47746126801323,9.344101246999358e-06,30.71,2.977,9.344101246999358e-06,9784105.242797812,318596.7190751486,91.42367
13178,RMJ012547.9+175959.4,21.4495982,17.9998203,0.2311,27.51,52,19.535,2.704,0.408,86.2657375601412,1.5577041628296408e-06,27.51,2.704,1.5577041628296408e-06,47754279.51920765,1735888.0232354652,74.38704000000001
20739,RMJ012957.1+185846.1,22.4878343,18.9794588,0.4373,33.5,51,25.055,3.058,0.566,81.58924102957994,1.8412015016008613e-06,33.5,3.058,1.8412015016008613e-06,55639211.62943292,1660871.988938296,102.443
49886,RMJ222857.8-095415.7,337.2409748,-9.9043608,0.3825,29.42,50,14.065,2.59,0.576,82.48206178300833,1.7820565234760992e-06,29.42,2.59,1.7820565234760992e-06,42758351.93564328,1453377.0202462026,76.1978
13403,RMJ225235.6-101810.7,343.1483393,-10.3029617,0.2499,27.13,57,19.714,2.673,0.395,95.85459577403867,1.135432130560453e-06,27.13,2.673,1.135432130560453e-06,63868625.916200414,2354169.772067837,72.51849
24869,RMJ230720.2-103154.5,346.8340024,-10.5317953,0.3081,25.11,74,21.185,2.479,0.402,56.461839757929056,5.555650598145414e-06,25.11,2.479,5.555650598145414e-06,11204392.518993096,446212.3663477936,62.24769
8778,RMJ230558.7-101542.8,346.4947277,-10.2618943,0.3184,35.98,78,25.951,3.448,0.422,56.469043485754604,5.553524674610657e-06,35.98,3.448,5.553524674610657e-06,22338793.33734975,620866.9632392927,124.05903999999998
8295,RMJ230429.1-095207.0,346.1211673,-9.8686025,0.322,34.48,70,27.263,3.32,0.408,56.461839757929056,5.555650598145414e-06,34.48,3.32,5.555650598145414e-06,20604895.498326253,597589.776633592,114.47359999999999
27907,RMJ230859.4-103534.4,347.2473796,-10.5928777,0.3146,22.75,65,15.132,2.126,0.462,40.881921055284224,1.4635451142655637e-05,22.75,2.126,1.4635451142655637e-05,3304749.5105247423,145263.7147483403,48.366499999999995
33354,RMJ230728.8-101719.9,346.8701024,-10.2888509,0.4119,29.74,56,22.093,2.75,0.514,72.16415922627651,2.660941530099755e-06,29.74,2.75,2.660941530099755e-06,30735361.553372424,1033468.7812162887,81.785
1531,RMJ231258.7-095435.6,348.2447571,-9.9098766,0.4169,84.53,125,47.768,7.605,0.685,54.83429012095885,6.0651748223215815e-06,84.53,7.605,6.0651748223215815e-06,105990456.8016944,1253879.768149703,642.8506500000001
1155,RMJ231330.4-095003.1,348.3768543,-9.8342052,0.4299,93.65,138,59.099,8.308,0.82,50.44275947698176,7.791184520254465e-06,93.65,8.308,7.791184520254465e-06,99862119.55028741,1066333.3641247987,778.0442
23579,RMJ231251.8-093008.0,348.2159099,-9.5022239,0.4008,32.67,55,21.494,3.112,0.497,67.77495265556759,3.2121242148917623e-06,32.67,3.112,3.2121242148917623e-06,31651652.675401255,968829.2829936105,101.66904000000001
35292,RMJ231118.9-094622.3,347.8286873,-9.7728625,0.5037,46.82,39,24.908,3.216,0.933,118.89904579720391,5.949286614990611e-07,46.82,3.216,5.949286614990611e-07,253094412.396599,5405690.140892759,150.57312000000002
16779,RMJ231025.3-093014.0,347.6052945,-9.5038962,0.3644,33.12,80,25.848,3.181,0.44,62.110385398237455,4.173566403939168e-06,33.12,3.181,4.173566403939168e-06,25243331.434852045,762177.8814870787,105.35472
8273,RMJ231213.1-093402.8,348.0547225,-9.5674471,0.3586,38.92,83,25.123,3.668,0.499,59.35709468493439,4.781697442413619e-06,38.92,3.668,4.781697442413619e-06,29855205.54557315,767091.6121678608,142.75856000000002
12578,RMJ231145.6-092927.7,347.9398104,-9.4910293,0.3759,43.62,101,29.572,4.035,0.581,63.01937347962128,3.9955609163700285e-06,43.62,4.035,3.9955609163700285e-06,44050561.03109104,1009870.7251511015,176.0067
19677,RMJ230753.4-092447.0,346.9723021,-9.4130653,0.4555,47.33,70,24.444,4.305,0.711,87.85580012258394,1.4746490828193972e-06,47.33,4.305,1.4746490828193972e-06,138172296.2933238,2919338.6075073704,203.75564999999997
14758,RMJ230842.5-092412.6,347.1769651,-9.4035026,0.2051,24.15,45,19.918,2.408,0.378,103.97964093498024,8.895186535698501e-07,24.15,2.408,8.895186535698501e-07,65376032.04454157,2707082.0722377463,58.15319999999999
22860,RMJ231102.9-090749.4,347.7622265,-9.1303802,0.3576,28.91,64,19.105,2.816,0.419,64.61565684638417,3.7066937825622458e-06,28.91,2.816,3.7066937825622458e-06,21963119.90566566,759706.6726276603,81.41055999999999
76663,RMJ231023.7-090404.8,347.5987541,-9.0679979,0.4205,27.4,53,18.947,2.314,0.542,51.013491035003746,7.5325992972360875e-06,27.4,2.314,7.5325992972360875e-06,8417227.24096906,307198.07448792196,63.4036
73679,RMJ230649.3-090010.3,346.7055266,-9.0028658,0.4451,33.38,55,19.816,2.718,0.663,78.58663467959065,2.0604113138093235e-06,33.38,2.718,2.0604113138093235e-06,44033363.334752165,1319154.0843245105,90.72684000000001
35153,RMJ225916.2-100203.6,344.817384,-10.0343453,0.3872,26.93,49,22.534,2.518,0.47,91.70915469913697,1.2964683783654607e-06,26.93,2.518,1.2964683783654607e-06,52303427.62813236,1942199.3177917697,67.80973999999999
8034,RMJ230146.7-094333.2,345.4446794,-9.7258965,0.3355,32.86,63,27.474,3.174,0.401,80.86792281479694,1.8909112090649792e-06,32.86,3.174,1.8909112090649792e-06,55157343.9831547,1678555.8120254015,104.29764
28708,RMJ225638.8-094039.7,344.1616616,-9.6776856,0.4678,38.8,42,25.217,3.154,0.749,78.38433294460219,2.076405638480248e-06,38.8,3.154,2.076405638480248e-06,58936075.751348965,1518971.024519303,122.37519999999999
43441,RMJ225359.8-094559.0,343.4993414,-9.7663969,0.3327,24.05,60,13.076,2.265,0.474,71.64994648015079,2.7186442975296317e-06,24.05,2.265,2.7186442975296317e-06,20036916.94772228,833135.8398221321,54.47325000000001
25624,RMJ225339.4-092756.8,343.4140801,-9.4657721,0.4795,48.84,54,29.901,4.266,0.861,66.97361472378766,3.328808268994544e-06,48.84,4.266,3.328808268994544e-06,62590399.67565688,1281539.7148987893,208.35144000000003
4831,RMJ225618.0-091231.5,344.0748971,-9.208751,0.443,75.38,101,50.597,6.721,0.762,80.1475737249458,1.9423561320235767e-06,75.38,6.721,1.9423561320235767e-06,260832177.81086627,3460230.536095334,506.62897999999996
16838,RMJ225738.3-090920.5,344.409565,-9.1556915,0.2874,23.39,46,20.794,2.311,0.382,66.49112225858009,3.4018018302696727e-06,23.39,2.311,3.4018018302696727e-06,15889899.734610623,679345.8629589834,54.05429
7901,RMJ225645.9-091433.1,344.1913139,-9.2425206,0.3887,48.79,89,34.055,4.541,0.521,78.73844465776972,2.0485166802976502e-06,48.79,4.541,2.0485166802976502e-06,108154057.09452556,2216725.9088855414,221.55539000000002
28933,RMJ225638.3-090707.7,344.1594567,-9.118809,0.4902,44.01,58,25.17,3.241,0.93,78.38433294460219,2.076405638480248e-06,44.01,3.241,2.076405638480248e-06,68693904.19513488,1560870.3520821375,142.63641
17809,RMJ230143.0-084311.0,345.4289764,-8.7197274,0.2081,22.89,45,16.567,2.253,0.397,80.51681501534594,1.915756193105318e-06,22.89,2.253,1.915756193105318e-06,26919484.94573646,1176036.9133130827,51.57117
25654,RMJ230305.5-080226.9,345.7728589,-8.040814,0.4142,30.39,57,27.338,2.648,0.562,64.21645008969925,3.7762533036266628e-06,30.39,2.648,3.7762533036266628e-06,21310201.813717075,701224.1465520591,80.47272000000001
